107/02/12,0,0,---,---,---,---,---,0
107/02/09,1000,260,0.26,0.26,0.26,0.26,-0.05,1
107/02/08,100000,31000,0.31,0.31,0.31,0.31,+0.03,1
107/02/07,600000,168000,0.28,0.28,0.28,0.28,+0.08,4
107/02/06,213000,42730,0.21,0.21,0.20,0.20,-0.15,3
