107/02/12,0,0,---,---,---,---,---,0
107/02/09,1196000,95680,0.07,0.09,0.07,0.09,-0.04,9
107/02/08,180000,25000,0.13,0.14,0.13,0.13,-0.04,5
107/02/07,230000,40450,0.17,0.20,0.17,0.17,+0.05,5
107/02/06,640000,99070,0.19,0.20,0.12,0.12,-0.14,36
