107/02/12,215000,4125590,19.19,19.19,19.15,19.15,0.20,7
107/02/09,134000,2501460,18.40,18.95,18.40,18.95,-0.61,10
107/02/08,60000,1176420,19.72,19.72,19.54,19.56,0.07,6
107/02/07,1068000,20922090,19.87,19.93,19.40,19.49,0.28,36
107/02/06,359000,7022860,21.16,21.16,18.75,19.21,-2.05,23
