107/02/12,10000,11200,1.12,1.12,1.12,1.12,+0.01,1
107/02/09,0,0,---,---,---,---,---,0
107/02/08,10000,11200,1.12,1.12,1.12,1.12,-0.26,1
107/02/07,6000,8080,1.34,1.38,1.34,1.38,+0.25,2
107/02/06,137000,171610,1.50,1.50,1.13,1.13,-0.35,5
