107/02/12,0,0,---,---,---,---,---,0
107/02/09,649000,344870,0.53,0.58,0.52,0.58,-0.14,9
107/02/08,629000,429120,0.68,0.72,0.68,0.72,+0.01,9
107/02/07,20000,14300,0.72,0.72,0.71,0.71,+0.10,2
107/02/06,45000,28850,0.72,0.72,0.58,0.61,-0.25,5
