107/02/12,0,0,---,---,---,---,---,0
107/02/09,10000,3200,0.32,0.32,0.32,0.32,-0.03,1
107/02/08,87000,34380,0.40,0.40,0.35,0.35,+0.02,6
107/02/07,28000,9440,0.33,0.34,0.33,0.33,+0.01,4
107/02/06,156000,51220,0.35,0.35,0.32,0.32,-0.07,12
