107/02/12,0,0,---,---,---,---,---,0
107/02/09,933000,372390,0.37,0.54,0.37,0.54,+0.08,18
107/02/08,783000,390070,0.69,0.71,0.44,0.46,-0.28,14
107/02/07,150000,107300,0.62,0.77,0.62,0.74,+0.21,6
107/02/06,290000,175930,0.67,0.67,0.53,0.53,-0.23,11
