107/02/12,0,0,---,---,---,---,---,0
107/02/09,100000,284000,2.84,2.84,2.84,2.84,-0.73,1
107/02/08,100000,357000,3.57,3.57,3.57,3.57,-1.24,1
107/02/07,200000,962000,4.81,4.81,4.81,4.81,+1.21,2
107/02/06,200000,720000,3.60,3.60,3.60,3.60,-1.29,2
