107/02/12,2333258,42409429,18.19,18.22,18.13,18.17,-0.24,533
107/02/09,3332735,61309146,18.40,18.43,18.37,18.41,-0.29,493
107/02/08,3600330,67289012,18.76,18.76,18.64,18.70,-0.69,750
107/02/07,1701500,33017734,19.39,19.48,19.36,19.39,0.14,280
107/02/06,4770945,91857871,19.28,19.33,19.22,19.25,-0.43,804
