107/02/12,0,0,---,---,---,---,---,0
107/02/09,99000,36290,0.35,0.44,0.35,0.43,-0.02,5
107/02/08,296000,136440,0.47,0.47,0.45,0.45,0.00,6
107/02/07,1083000,512980,0.47,0.49,0.45,0.45,+0.04,18
107/02/06,1107000,517690,0.51,0.52,0.41,0.41,-0.21,14
