107/02/12,0,0,---,---,---,---,---,0
107/02/09,17000,8050,0.47,0.48,0.45,0.45,-0.21,3
107/02/08,20000,13200,0.66,0.66,0.66,0.66,-0.06,1
107/02/07,468000,336160,0.68,0.72,0.68,0.72,+0.03,4
107/02/06,814000,594470,0.77,0.77,0.69,0.69,-0.28,10
