107/02/12,0,0,---,---,---,---,---,0
107/02/09,17000,8830,0.49,0.54,0.49,0.54,-0.09,2
107/02/08,191000,129320,0.68,0.69,0.63,0.63,-0.08,10
107/02/07,285000,202350,0.71,0.71,0.71,0.71,+0.10,9
107/02/06,202000,132700,0.74,0.74,0.61,0.61,-0.22,6
