107/02/12,0,0,---,---,---,---,---,0
107/02/09,99000,4950,0.05,0.05,0.05,0.05,-0.01,1
107/02/08,150000,9000,0.06,0.06,0.06,0.06,-0.02,1
107/02/07,160000,12200,0.07,0.08,0.07,0.08,+0.02,5
107/02/06,245000,17850,0.13,0.13,0.06,0.06,-0.09,2
