107/02/09,0,0,---,---,---,---,---,0
107/02/08,12000,45480,3.79,3.79,3.79,3.79,-0.11,1
107/02/07,62000,216200,3.39,3.90,3.39,3.90,+0.90,4
107/02/06,50000,154000,3.15,3.25,2.95,3.00,-2.90,5
