107/02/12,0,0,---,---,---,---,---,0
107/02/09,10000,8400,0.84,0.84,0.84,0.84,-0.09,1
107/02/08,90000,82100,0.91,0.93,0.91,0.93,+0.01,4
107/02/07,128000,118860,0.92,0.98,0.91,0.92,+0.08,11
107/02/06,156000,152770,1.00,1.01,0.82,0.84,-0.32,10
