107/02/12,0,0,---,---,---,---,---,0
107/02/09,40000,5200,0.13,0.13,0.13,0.13,-0.06,1
107/02/08,80000,16150,0.22,0.22,0.19,0.19,-0.14,4
107/02/07,660000,275500,0.45,0.45,0.33,0.33,-0.11,22
107/02/06,0,0,---,---,---,---,---,0
