107/02/12,220000,1044610,4.61,5.00,4.53,4.68,0.26,34
107/02/09,680000,3151980,5.45,5.45,3.68,4.42,-2.23,70
107/02/08,1139000,7922700,7.90,7.90,6.50,6.65,-1.50,117
107/02/07,659000,5660200,9.20,9.40,7.90,8.15,-0.45,100
107/02/06,565000,4976800,9.00,9.15,8.40,8.60,-0.90,89
