107/02/12,43000,134000,3.10,3.14,3.10,3.14,-0.15,3
107/02/09,51000,167790,3.29,3.29,3.29,3.29,0.28,2
107/02/08,4000,12070,3.02,3.02,3.01,3.01,0.11,2
107/02/07,48000,139200,2.90,2.90,2.90,2.90,-0.35,2
107/02/06,26000,84500,3.25,3.25,3.25,3.25,0.00,2
