107/02/12,0,0,---,---,---,---,---,0
107/02/09,184000,459030,2.58,2.58,2.17,2.26,+0.21,8
107/02/08,242000,469830,1.73,2.06,1.73,2.05,+0.25,16
107/02/07,244000,455230,1.96,1.97,1.73,1.80,-0.45,15
107/02/06,351000,701750,1.93,2.25,1.93,2.25,+0.46,15
