107/02/12,0,0,---,---,---,---,---,0
107/02/09,20000,5200,0.26,0.26,0.26,0.26,-0.22,1
107/02/08,50000,24200,0.47,0.49,0.47,0.48,-0.05,5
107/02/07,110000,53400,0.48,0.53,0.48,0.53,+0.15,5
107/02/06,80000,29900,0.41,0.44,0.33,0.38,-0.39,8
