107/02/12,0,0,---,---,---,---,---,0
107/02/09,2548000,102420,0.04,0.05,0.04,0.04,-0.04,21
107/02/08,224000,17920,0.08,0.08,0.08,0.08,-0.01,3
107/02/07,3000,270,0.09,0.09,0.09,0.09,+0.01,1
107/02/06,130000,9500,0.11,0.11,0.06,0.08,-0.05,4
