107/02/12,0,0,---,---,---,---,---,0
107/02/09,27000,24050,0.90,0.90,0.85,0.85,-0.05,2
107/02/08,0,0,---,---,---,---,---,0
107/02/07,7000,6300,0.90,0.90,0.90,0.90,+0.25,1
107/02/06,17000,14550,1.15,1.15,0.65,0.65,-1.21,2
