107/02/12,0,0,---,---,---,---,---,0
107/02/09,5000,2450,0.49,0.49,0.49,0.49,-0.01,1
107/02/08,20000,10000,0.50,0.50,0.50,0.50,+0.09,1
107/02/07,30000,12300,0.41,0.41,0.41,0.41,+0.07,2
107/02/06,120000,45200,0.45,0.45,0.34,0.34,-0.19,2
