107/02/12,0,0,---,---,---,---,---,0
107/02/09,533000,193780,0.32,0.43,0.32,0.43,-0.02,13
107/02/08,556000,251480,0.48,0.48,0.45,0.45,0.00,7
107/02/07,30000,14020,0.47,0.48,0.45,0.45,+0.08,4
107/02/06,264000,109310,0.55,0.55,0.35,0.37,-0.23,12
