107/02/12,0,0,---,---,---,---,---,0
107/02/09,52000,37010,0.68,0.82,0.68,0.78,-0.22,9
107/02/08,105000,105130,1.01,1.02,1.00,1.00,+0.02,8
107/02/07,25000,25610,1.04,1.06,0.98,0.98,+0.06,5
107/02/06,218000,231890,1.07,1.07,0.92,0.92,-0.32,7
