107/02/12,0,0,---,---,---,---,---,0
107/02/09,1000,920,0.92,0.92,0.92,0.92,-0.12,1
107/02/08,20000,20500,1.01,1.04,1.01,1.04,-0.04,2
107/02/07,24000,28380,1.16,1.21,1.08,1.08,+0.20,4
107/02/06,102000,89780,0.89,0.89,0.88,0.88,-0.15,2
