107/02/12,0,0,---,---,---,---,---,0
107/02/09,7000,2420,0.34,0.36,0.34,0.36,-0.11,2
107/02/08,0,0,---,---,---,---,---,0
107/02/07,50000,28500,0.57,0.57,0.57,0.57,+0.10,1
107/02/06,430000,220800,0.59,0.60,0.47,0.47,-0.21,8
