107/02/12,0,0,---,---,---,---,---,0
107/02/09,1000,430,0.43,0.43,0.43,0.43,-0.02,1
107/02/08,211000,101250,0.48,0.48,0.45,0.45,-0.03,7
107/02/07,220000,109800,0.50,0.50,0.48,0.48,+0.01,4
107/02/06,11000,5180,0.48,0.48,0.47,0.47,-0.09,2
