107/02/12,0,0,---,---,---,---,---,0
107/02/09,110000,119900,1.09,1.10,1.08,1.08,-0.25,3
107/02/08,460000,593560,1.21,1.33,1.21,1.33,-0.02,10
107/02/07,527000,706130,1.33,1.39,1.29,1.35,+0.25,11
107/02/06,408000,429660,1.17,1.21,0.95,1.10,-0.21,11
