107/02/12,0,0,---,---,---,---,---,0
107/02/09,14000,8120,0.56,0.67,0.56,0.67,0.00,3
107/02/08,232000,156560,0.66,0.69,0.66,0.67,0.00,8
107/02/07,1000,670,0.67,0.67,0.67,0.67,+0.16,1
107/02/06,153000,78260,0.64,0.64,0.51,0.51,-0.20,3
