107/02/12,0,0,---,---,---,---,---,0
107/02/09,70000,70100,0.89,1.30,0.89,1.30,+0.24,10
107/02/08,120000,130100,1.09,1.11,1.06,1.06,+0.09,10
107/02/07,181000,185860,1.07,1.09,0.97,0.97,+0.13,14
107/02/06,175000,161130,0.89,1.03,0.72,0.84,-0.37,13
