107/02/12,0,0,---,---,---,---,---,0
107/02/09,133000,58380,0.45,0.45,0.39,0.39,-0.16,4
107/02/08,230000,126500,0.55,0.55,0.55,0.55,+0.02,4
107/02/07,40000,21850,0.52,0.57,0.52,0.53,+0.12,5
107/02/06,59000,25120,0.46,0.46,0.40,0.41,-0.12,6
