107/02/12,80000,8800,0.11,0.11,0.11,0.11,-0.11,1
107/02/09,0,0,---,---,---,---,---,0
107/02/08,103000,28810,0.32,0.32,0.27,0.27,-0.13,3
107/02/07,30000,12000,0.40,0.40,0.40,0.40,0.00,1
107/02/06,90000,41900,0.52,0.52,0.40,0.40,-0.21,5
