107/02/12,0,0,---,---,---,---,---,0
107/02/09,230000,94500,0.41,0.46,0.39,0.40,-0.17,7
107/02/08,241000,135120,0.53,0.57,0.53,0.57,0.00,6
107/02/07,120000,74820,0.56,0.67,0.56,0.57,+0.13,5
107/02/06,26000,10060,0.48,0.48,0.35,0.44,-0.14,5
