107/02/12,0,0,---,---,---,---,---,0
107/02/09,15000,4050,0.27,0.27,0.27,0.27,-0.10,1
107/02/08,175000,67450,0.41,0.41,0.37,0.37,-0.02,5
107/02/07,168000,68760,0.42,0.43,0.38,0.39,+0.03,5
107/02/06,418000,158580,0.38,0.38,0.36,0.36,-0.11,6
