107/02/12,0,0,---,---,---,---,---,0
107/02/09,100000,34000,0.34,0.34,0.34,0.34,-0.10,1
107/02/08,100000,44000,0.44,0.44,0.44,0.44,-0.02,1
107/02/07,50000,22750,0.45,0.46,0.45,0.46,+0.07,2
107/02/06,70000,30500,0.54,0.54,0.39,0.39,-0.19,6
