107/02/12,0,0,---,---,---,---,---,0
107/02/09,67000,58030,0.79,0.90,0.79,0.90,0.00,3
107/02/08,57000,51050,0.84,0.94,0.84,0.90,-0.08,6
107/02/07,60000,58800,0.98,0.98,0.98,0.98,+0.12,2
107/02/06,129000,115910,0.93,0.95,0.85,0.86,-0.18,7
