107/02/12,405000,44950,0.11,0.12,0.11,0.12,-0.04,2
107/02/09,25000,4100,0.18,0.18,0.16,0.16,+0.04,2
107/02/08,17000,2040,0.12,0.12,0.12,0.12,0.00,3
107/02/07,0,0,---,---,---,---,---,0
107/02/06,765000,99450,0.13,0.13,0.13,0.13,+0.05,3
