107/02/12,0,0,---,---,---,---,---,0
107/02/09,29000,9660,0.29,0.40,0.29,0.39,-0.15,5
107/02/08,37000,20030,0.54,0.55,0.54,0.54,-0.04,6
107/02/07,9000,5200,0.57,0.58,0.57,0.58,+0.12,4
107/02/06,150000,69000,0.46,0.46,0.46,0.46,-0.24,1
