107/02/12,0,0,---,---,---,---,---,0
107/02/09,10000,7700,0.77,0.77,0.77,0.77,-0.22,1
107/02/08,50000,49400,0.99,0.99,0.98,0.99,-0.02,4
107/02/07,76000,76300,0.99,1.01,0.99,1.01,+0.23,4
107/02/06,26000,21880,0.93,0.93,0.78,0.78,-0.19,4
