107/02/12,0,0,---,---,---,---,---,0
107/02/09,3000,820,0.22,0.38,0.22,0.38,+0.11,2
107/02/08,50000,13500,0.27,0.27,0.27,0.27,-0.12,1
107/02/07,55000,23550,0.44,0.44,0.39,0.39,+0.10,3
107/02/06,130000,44300,0.36,0.36,0.28,0.29,-0.19,4
