107/02/12,0,0,---,---,---,---,---,0
107/02/09,50000,25000,0.50,0.50,0.50,0.50,-0.03,1
107/02/08,180000,93000,0.50,0.53,0.50,0.53,-0.06,2
107/02/07,83000,48470,0.58,0.59,0.58,0.59,+0.04,2
107/02/06,134000,77800,0.63,0.63,0.55,0.55,-0.15,6
