107/02/12,0,0,---,---,---,---,---,0
107/02/09,10000,10500,1.05,1.05,1.05,1.05,-0.21,1
107/02/08,88000,123360,1.45,1.45,1.26,1.26,-0.23,7
107/02/07,95000,145200,1.54,1.54,1.49,1.49,+0.40,5
107/02/06,323000,376170,1.34,1.34,0.98,1.09,-0.39,19
