107/02/12,0,0,---,---,---,---,---,0
107/02/09,130000,23900,0.13,0.20,0.13,0.20,-0.13,4
107/02/08,30000,9900,0.33,0.33,0.33,0.33,-0.01,3
107/02/07,250000,82000,0.32,0.34,0.32,0.34,+0.02,2
107/02/06,163000,68720,0.48,0.48,0.32,0.32,-0.18,4
