107/02/12,0,0,---,---,---,---,---,0
107/02/09,33000,27740,0.82,0.89,0.79,0.89,-0.03,5
107/02/08,36000,34720,1.00,1.00,0.92,0.92,-0.21,2
107/02/07,50000,56500,1.13,1.13,1.13,1.13,+0.09,1
107/02/06,406000,449590,1.19,1.19,0.93,1.04,-0.25,11
