107/02/12,25000,289710,11.59,11.60,11.58,11.58,-0.01,4
107/02/09,4000,46250,11.55,11.59,11.55,11.59,0.00,4
107/02/08,16000,185330,11.60,11.60,11.58,11.59,-0.01,6
107/02/07,41000,475640,11.62,11.62,11.59,11.60,-0.03,12
107/02/06,81000,929430,11.62,11.63,11.43,11.63,-0.06,14
