107/02/12,28,112,---,---,---,---,---,25
107/02/09,2619,9541,3.65,3.65,3.65,3.65,+0.33,21
107/02/08,6028,19964,3.27,3.32,3.27,3.32,-0.03,15
107/02/07,4575,15660,3.50,3.50,3.35,3.35,+0.05,37
107/02/06,9,27,---,---,---,---,---,9
