107/02/12,6000,195750,32.60,32.75,32.60,32.60,0.00,3
107/02/09,31000,1002400,31.90,32.60,31.90,32.60,-0.10,16
107/02/08,1000,32700,32.70,32.70,32.70,32.70,0.10,1
107/02/07,15000,487950,32.80,32.80,31.90,32.60,0.20,6
107/02/06,112000,3639100,30.55,33.00,30.55,32.40,-0.80,25
