107/02/12,0,0,---,---,---,---,---,0
107/02/09,354000,132380,0.37,0.44,0.37,0.44,-0.07,4
107/02/08,474000,245240,0.53,0.53,0.51,0.51,-0.03,4
107/02/07,488000,286640,0.58,0.61,0.53,0.54,+0.15,10
107/02/06,728000,334810,0.53,0.58,0.33,0.39,-0.32,15
