107/02/12,12000,5160,0.43,0.43,0.43,0.43,-0.05,2
107/02/09,66000,32940,0.50,0.51,0.48,0.48,0.08,5
107/02/08,10000,4700,0.54,0.54,0.40,0.40,-0.10,2
107/02/07,45000,21450,0.47,0.50,0.47,0.50,-0.18,3
107/02/06,27000,16470,0.57,0.68,0.57,0.68,0.25,6
