107/02/12,2000,1760,0.88,0.88,0.88,0.88,-0.02,2
107/02/09,18000,16200,0.90,0.90,0.90,0.90,+0.07,1
107/02/08,5000,4150,0.83,0.83,0.83,0.83,+0.01,1
107/02/07,0,0,---,---,---,---,---,0
107/02/06,13000,12130,0.90,0.98,0.90,0.98,+0.25,3
