107/02/12,10000,15000,1.50,1.50,1.50,1.50,-0.19,1
107/02/09,10000,16900,1.69,1.69,1.69,1.69,+0.04,1
107/02/08,5000,8250,1.65,1.65,1.65,1.65,+0.04,1
107/02/07,0,0,---,---,---,---,---,0
107/02/06,10000,16500,1.65,1.65,1.65,1.65,+0.18,1
