107/02/12,0,0,---,---,---,---,---,0
107/02/09,110000,159400,1.40,1.50,1.40,1.49,-0.11,5
107/02/08,259000,453800,1.84,1.84,1.60,1.60,-0.34,6
107/02/07,299000,575500,1.90,1.94,1.89,1.94,+0.17,7
107/02/06,302000,568540,2.04,2.11,1.58,1.77,-0.45,27
