107/02/12,0,0,---,---,---,---,---,0
107/02/09,5000,1450,0.29,0.29,0.29,0.29,0.00,1
107/02/08,23000,6670,0.29,0.29,0.29,0.29,-0.08,1
107/02/07,67000,24700,0.34,0.40,0.34,0.37,+0.14,4
107/02/06,242000,67530,0.33,0.33,0.20,0.23,-0.14,10
