107/02/12,0,0,---,---,---,---,---,0
107/02/09,80000,47300,0.59,0.60,0.59,0.60,-0.35,2
107/02/08,120000,111800,0.93,0.95,0.91,0.95,-0.11,3
107/02/07,115000,116400,0.98,1.06,0.98,1.06,+0.20,4
107/02/06,80000,73300,0.95,0.95,0.86,0.86,-0.51,4
