107/02/12,0,0,---,---,---,---,---,0
107/02/09,20000,7900,0.38,0.41,0.38,0.41,-0.09,2
107/02/08,150000,75000,0.50,0.50,0.50,0.50,+0.02,2
107/02/07,180000,88300,0.51,0.51,0.48,0.48,+0.07,4
107/02/06,266000,121220,0.48,0.48,0.39,0.41,-0.13,9
