107/02/12,0,0,---,---,---,---,---,0
107/02/09,35000,23800,0.68,0.68,0.68,0.68,-0.10,1
107/02/08,179000,163710,0.95,0.96,0.78,0.78,-0.26,5
107/02/07,382000,396340,1.02,1.07,1.00,1.04,+0.21,7
107/02/06,126000,118980,1.03,1.03,0.83,0.83,-0.29,4
