107/02/12,0,0,---,---,---,---,---,0
107/02/09,150000,78380,0.49,0.56,0.49,0.55,-0.10,9
107/02/08,150000,97500,0.65,0.65,0.65,0.65,-0.05,3
107/02/07,10000,7000,0.70,0.70,0.70,0.70,+0.03,1
107/02/06,10000,6700,0.67,0.67,0.67,0.67,-0.17,1
