107/02/12,0,0,---,---,---,---,---,0
107/02/09,28000,18810,0.65,0.71,0.65,0.70,-0.05,4
107/02/08,242000,207240,0.87,0.88,0.75,0.75,-0.20,4
107/02/07,396000,370240,0.92,0.95,0.92,0.95,+0.09,6
107/02/06,893000,830380,1.00,1.02,0.78,0.86,-0.24,14
