107/02/12,0,0,---,---,---,---,---,0
107/02/09,161000,85440,0.48,0.72,0.48,0.72,+0.14,5
107/02/08,121000,70180,0.58,0.58,0.58,0.58,-0.32,2
107/02/07,7000,6540,0.98,0.98,0.90,0.90,+0.15,3
107/02/06,22000,16500,0.75,0.75,0.75,0.75,-0.22,3
