107/02/12,0,0,---,---,---,---,---,0
107/02/09,45000,76500,1.70,1.70,1.70,1.70,-0.20,1
107/02/08,28000,55710,2.51,2.51,1.90,1.90,-0.75,4
107/02/07,9000,23850,2.65,2.65,2.65,2.65,+0.53,2
107/02/06,133000,306830,2.73,2.76,1.98,2.12,-0.98,8
