107/02/12,0,0,---,---,---,---,---,0
107/02/09,330000,70700,0.19,0.23,0.19,0.23,-0.05,4
107/02/08,390000,108210,0.28,0.28,0.27,0.28,-0.07,10
107/02/07,300000,102000,0.33,0.35,0.33,0.35,+0.06,4
107/02/06,347000,109600,0.35,0.35,0.29,0.29,-0.11,11
