107/02/12,0,0,---,---,---,---,---,0
107/02/09,150000,48000,0.31,0.33,0.31,0.33,-0.02,3
107/02/08,160000,56050,0.43,0.43,0.34,0.35,-0.08,4
107/02/07,200000,85800,0.42,0.43,0.42,0.43,+0.08,5
107/02/06,200000,70000,0.35,0.35,0.35,0.35,-0.13,1
