107/02/12,0,0,---,---,---,---,---,0
107/02/09,398000,175640,0.43,0.45,0.43,0.45,-0.07,3
107/02/08,772000,398510,0.51,0.52,0.51,0.52,-0.07,8
107/02/07,383000,221010,0.57,0.59,0.57,0.59,0.00,6
107/02/06,5000,2950,0.59,0.59,0.59,0.59,-0.02,1
